COMMUNITYDISTRICT,2020,2019
101,384.0,417.0
111,534.0,555.0
108,416.0,427.0
105,390.0,424.0
103,393.0,402.0
104,388.0,415.0
112,487.0,496.0
102,392.0,405.0
110,494.0,527.5
106,339.0,350.0
107,454.0,466.0
109,508.0,512.0
164,539.5,586.5
208,572.5,713.0
